pmid;cuis
10525145;"[""C0596235:3"",""C0242692:2"",""C0162326:1"",""C3842585:1"",""C0376298:1"",""C0205449:1"",""C0162768:2"",""C0005477:1"",""C1707271:2"",""C0597815:1"",""C0031715:3"",""C0079259:5"",""C0205454:1"",""C0038592:1"",""C3714811:1"",""C0033684:2"",""C0293866:4"",""C0205171:1"",""C0002518:1"",""C0013855:1"",""C1514562:1"",""C1998793:1"",""C0248868:6"",""C0293868:1"",""C0332232:1"",""C1624602:1"",""C1414083:1"",""C0332466:2"",""C0025255:1"",""C1150537:1"",""C1522138:1"",""C3817553:1"",""C3828842:1"",""C1166829:8"",""C0445247:3"",""C0205145:1"",""C0302523:1"",""C1701901:1"",""C0600190:1"",""C0033638:1"",""C0441833:1"",""C1150423:1"",""C1533691:1"",""C3842583:1"",""C0597298:1"",""C0813988:1"",""C1704735:1"",""C3812761:1"",""C0175723:1"",""C0006772:1"",""C1883221:2"",""C1274040:1""]"
17366884;"[""C0054757:1"",""C1457869:1"",""C0085672:2"",""C1257975:1"",""C1883708:2"",""C0220908:1"",""C1332798:1"",""C0032520:1"",""C0205202:1"",""C1707391:1"",""C0014230:1"",""C0449851:1"",""C1518422:1"",""C1332838:1"",""C1414083:1"",""C2248778:4"",""C0086418:1"",""C0006556:1"",""C2936239:1"",""C0599161:1"",""C0439178:1"",""C0013264:1"",""C0475208:1"",""C0007634:1"",""C0014834:1"",""C0032136:4"",""C0033268:1"",""C0040732:1"",""C0040669:1"",""C2348628:1"",""C0004611:1"",""C1504389:1"",""C1517331:1"",""C1708096:1"",""C0242349:1"",""C0001483:6"",""C0016617:1"",""C0206535:6"",""C2700400:1"",""C0185115:1"",""C0010454:1"",""C0023828:1"",""C3843787:1"",""C1514798:7"",""C1441672:1"",""C2603343:1""]"
26303487;"[""C0079259:1"",""C0205448:1"",""C0019247:1"",""C0018801:1"",""C0238598:1"",""C2986594:1"",""C0441833:1"",""C1279919:1"",""C3540698:4"",""C1517945:1"",""C1301655:1"",""C0035245:1"",""C1839839:2"",""C1517331:1"",""C0582263:1"",""C0205250:1"",""C0242184:4"",""C0392756:1"",""C0398353:2"",""C0240421:1"",""C0030705:2"",""C2603343:1"",""C1511726:1"",""C0022885:1"",""C1414083:2"",""C0439603:1"",""C1301752:1"",""C0237881:1"",""C0017337:1"",""C0032224:1"",""C0013264:1"",""C1440923:2"",""C0031437:1"",""C0205436:1"",""C0040210:1"",""C1279038:1"",""C0443172:1"",""C0748358:1"",""C0700292:1"",""C0042491:1"",""C0702093:1"",""C0206535:5"",""C0035203:5"",""C0745188:1"",""C1274040:1"",""C0038492:1"",""C0205178:1"",""C1706429:1"",""C1442488:1"",""C1636779:1"",""C1998319:1"",""C0521346:2"",""C1883559:1"",""C0439531:1"",""C2349975:1"",""C0439230:1""]"
11645807;"[""C0085423:1"",""C0010340:2"",""C0027361:1"",""C0001554:2"",""C3484370:1"",""C0332149:1"",""C1518422:1"",""C0039593:1"",""C0013072:1"",""C0681814:1"",""C0026850:1"",""C0022885:1"",""C1333303:1"",""C1517586:1"",""C0679195:1"",""C0042153:1"",""C0001688:1"",""C0005767:1"",""C3714763:1"",""C0018684:1"",""C0015000:1"",""C1696465:1"",""C1280500:1"",""C0036397:1"",""C1511545:1"",""C0449719:1"",""C1706408:1"",""C0332270:1"",""C0205171:2"",""C1538489:1"",""C0001175:1"",""C0949266:1"",""C0205210:1"",""C0237506:1"",""C2728259:1"",""C0332219:1"",""C0009462:1"",""C0030705:4"",""C0013227:3"",""C1707959:1"",""C0013230:1"",""C0031831:1""]"
19623638;"[""C1413772:5"",""C0439269:2"",""C0027868:1"",""C1510829:1"",""C0445247:1"",""C0033684:1"",""C1512612:1"",""C0205082:1"",""C0449851:1"",""C3842590:1"",""C2986417:1"",""C0027361:1"",""C0439268:2"",""C0240417:1"",""C0022658:1"",""C1706839:1"",""C0599918:1"",""C1550501:2"",""C0087111:1"",""C3245505:1"",""C0229671:2"",""C2986479:1"",""C0013264:1"",""C1849578:1"",""C0001779:1"",""C0205447:2"",""C0010294:2"",""C0035078:2"",""C1523987:1"",""C0205307:2"",""C2705716:1"",""C1519941:1"",""C0001617:2"",""C2603343:1"",""C1516048:1"",""C0005516:3"",""C0232804:3"",""C0945826:1""]"
17561468;"[""C0332597:7"",""C0015576:1"",""C2986490:1"",""C0017260:3"",""C1285529:1"",""C1511790:1"",""C3476803:3"",""C1550501:2"",""C1845977:1"",""C0013264:1"",""C0439810:2"",""C0520511:1"",""C0684224:1"",""C1511760:4"",""C0443289:1"",""C2745945:2"",""C0205276:1"",""C3494189:1"",""C0917713:1"",""C0449851:1"",""C2603343:1"",""C1414083:2"",""C1707478:1"",""C0030705:2"",""C0150904:3"",""C3810854:1"",""C0205212:1"",""C0439603:1"",""C1274040:1"",""C0205156:1"",""C0263214:1"",""C0017446:1"",""C0205549:1"",""C3842585:1"",""C0026882:1"",""C1510438:1"",""C0015780:3"",""C0012634:1"",""C3245505:3"",""C1706907:1"",""C0336794:1"",""C0392760:1"",""C3842588:2""]"
12206800;"[""C0078975:4"",""C1705242:1"",""C0086418:1"",""C0026845:1"",""C0026882:3"",""C0017296:1"",""C0332597:1"",""C1521840:2"",""C0017337:1"",""C0030705:3"",""C0007600:1"",""C0242356:1"",""C0560435:3"",""C2603343:1"",""C0332454:1"",""C0013264:5"",""C2610186:1"",""C0026661:1"",""C0596981:1"",""C1414083:2"",""C1519595:1"",""C1511760:1"",""C0205171:1"",""C0205396:1"",""C0332185:1"",""C0750482:1"",""C0162326:1"",""C0127400:1"",""C0205102:1"",""C0347984:1"",""C0205447:1"",""C0015295:6"",""C0220781:2"",""C0205263:1"",""C0080089:4"",""C3842586:1""]"
19533124;"[""C0205102:1"",""C1299586:1"",""C0543467:2"",""C0205449:3"",""C0542341:1"",""C0445204:2"",""C0043143:1"",""C0278140:1"",""C1444716:2"",""C1707491:1"",""C0440800:1"",""C0030705:7"",""C1266909:1"",""C1517741:1"",""C0441833:9"",""C0854477:1"",""C0439590:1"",""C0920263:1"",""C3842586:1"",""C0205451:1"",""C1279104:2"",""C0542560:4"",""C0030193:1"",""C0439810:1"",""C0205448:1"",""C0205134:1"",""C0439231:1"",""C0516981:1"",""C1512335:1"",""C0005976:1"",""C1522577:1"",""C0439801:1"",""C0205321:2"",""C1269070:1"",""C0441889:1"",""C0439509:1"",""C2700441:1"",""C0456904:1""]"
12800730;"[""C0023103:1"",""C3817553:1"",""C0439231:2"",""C0029456:2"",""C0237881:1"",""C0001617:1"",""C1704686:1"",""C1521828:1"",""C0035647:1"",""C0016658:1"",""C0870221:2"",""C0021149:1"",""C2603343:1"",""C0149783:1"",""C0013264:2"",""C0332232:1"",""C0087111:1"",""C1279901:1"",""C0080179:3"",""C0038317:1""]"
22551778;"[""C0949466:1"",""C0442739:1"",""C0560563:1"",""C1414083:3"",""C1710082:1"",""C0878544:1"",""C0080310:1"",""C2347026:1"",""C1518422:2"",""C0039796:1"",""C2347946:1"",""C0043299:1"",""C2960800:1"",""C0392760:1"",""C0035709:1"",""C0026850:1"",""C0040300:1"",""C0030705:1"",""C1828121:3"",""C0205449:1"",""C0324430:1"",""C0449445:2"",""C0040712:1"",""C0012984:2"",""C1948020:1"",""C0017428:1"",""C1314680:3"",""C0597363:1"",""C1704419:1"",""C0024485:1"",""C1413336:1"",""C0079259:1"",""C0079941:2"",""C1160185:1"",""C1280519:1"",""C3245505:1"",""C0086022:2"",""C1522577:1"",""C0205462:1"",""C0013264:1"",""C0582205:1"",""C0033684:3"",""C0449943:1"",""C0015295:1"",""C0205210:1"",""C0003062:1"",""C0150600:1"",""C0012854:2"",""C0079613:1"",""C1518601:1"",""C3161035:1"",""C3830527:1"",""C0035668:2"",""C0205231:1"",""C0332177:1"",""C1522326:1"",""C0521116:1"",""C0439231:1"",""C0027061:1"",""C0872262:1"",""C1705938:1"",""C1274040:1"",""C0560435:1"",""C0087111:1"",""C1533685:1"",""C2610186:1"",""C0444299:1""]"
23453023;"[""C0449439:1"",""C0439849:1"",""C3842586:1"",""C0017337:1"",""C1511760:2"",""C0700321:1"",""C3476803:2"",""C0449851:1"",""C0205224:1"",""C0026882:4"",""C0036397:1"",""C1516606:1"",""C0004448:1"",""C3842584:1"",""C0454664:1"",""C0205393:2"",""C0031437:1"",""C1880274:1"",""C0012634:1"",""C0026591:2"",""C0681833:1"",""C0332183:1"",""C0450382:1"",""C1414083:2"",""C0439064:1"",""C0080089:2"",""C1519614:1"",""C1533716:1"",""C2745945:4"",""C0033053:1"",""C0702111:2"",""C0241889:2"",""C0205238:1"",""C1274040:1"",""C1511695:1"",""C0015576:1"",""C1706907:1"",""C0008115:1"",""C1947916:1"",""C0549177:3"",""C2603343:1"",""C1446409:1"",""C0868928:1"",""C0017382:1"",""C2746065:1"",""C0205147:2"",""C0332597:2"",""C1521970:1"",""C1707478:1"",""C0030761:1"",""C0936012:2"",""C0031831:1"",""C0015295:2"",""C0152035:2"",""C0332152:1"",""C0205160:1"",""C0030705:5"",""C0021920:3"",""C0008964:1"",""C0175659:1""]"
26553189;"[""C2603343:1"",""C0016884:1"",""C0030705:1"",""C0086911:2"",""C0086264:1"",""C1136080:1"",""C0033213:1"",""C0879626:1"",""C0087113:1"",""C0015576:1"",""C0031831:1"",""C0205447:1"",""C1705242:2"",""C0087111:2"",""C0012634:1"",""C0871261:1"",""C0558083:1"",""C0521116:1"",""C0026850:1"",""C0205329:1"",""C0016995:1"",""C1706852:1"",""C1710548:1""]"
18334987;"[""C0439230:1"",""C0591833:1"",""C0669368:1"",""C0439064:3"",""C0580836:2"",""C0039796:1"",""C1457887:2"",""C3146294:1"",""C0017428:1"",""C0036043:1"",""C0442117:1"",""C0030705:2"",""C1830404:1"",""C0870809:1"",""C0237881:1"",""C0013264:1"",""C0443225:3"",""C1444754:3"",""C0560617:1"",""C0006556:4"",""C1312044:1"",""C0205329:1"",""C1520007:1"",""C0017337:1"",""C0026809:2"",""C0549177:1"",""C0456389:1"",""C2348205:1"",""C1828121:1"",""C0079411:1"",""C0242692:1"",""C3161035:1"",""C1533685:1"",""C1449958:1"",""C1705764:1"",""C2986411:1"",""C0870921:1"",""C0026846:1"",""C0542341:1"",""C0086418:1"",""C0079259:1"",""C0005910:1"",""C0025914:1"",""C0392756:1"",""C1274040:1"",""C1421412:1"",""C1414083:5"",""C0248537:1"",""C1701901:1"",""C0745777:1"",""C0442805:1"",""C0907533:1"",""C1708632:1"",""C1510800:2"",""C0205454:1"",""C0332173:1"",""C1705232:1"",""C2984223:2"",""C0582519:1"",""C1979936:1""]"
12634572;"[""C0042153:1"",""C0558195:1"",""C0443211:2"",""C1274040:1"",""C0205447:3"",""C1705242:2"",""C0439234:5"",""C0439531:1"",""C0333050:1"",""C0449851:2"",""C1279919:2"",""C0205402:1"",""C1521828:1"",""C1704243:1"",""C3163616:1"",""C0030705:3"",""C0868928:8"",""C0030797:10"",""C0205125:2"",""C0456949:1"",""C0013264:4"",""C1711426:1"",""C0563192:2"",""C1443559:1"",""C0332271:1"",""C0008059:1"",""C0680398:1"",""C1455726:1"",""C0430511:2"",""C0205410:2"",""C0449445:1"",""C0439228:1"",""C1701901:1"",""C3816723:1"",""C0543467:7"",""C0205250:1"",""C0205448:6"",""C0205172:1"",""C0456948:2"",""C0444930:2"",""C0683469:1"",""C0205393:1"",""C0587438:1"",""C0043241:2"",""C1269870:1"",""C0035171:1"",""C0009566:2"",""C0016617:1"",""C0205208:1"",""C1510992:1"",""C0264192:6"",""C0348000:3"",""C1961768:2"",""C0024091:2"",""C0205451:1"",""C0040223:4"",""C0547044:2"",""C0205134:3"",""C0549177:2"",""C1707478:1"",""C0035245:1"",""C0205107:2"",""C0043143:1"",""C0023671:1"",""C0441833:5"",""C1522577:2"",""C1524031:1"",""C0036439:3"",""C0547040:1"",""C0332185:1"",""C0035363:1"",""C3538928:1"",""C0205548:2"",""C1706907:1"",""C0001779:2"",""C0456951:1"",""C3489408:1"",""C1527075:1"",""C0205265:1"",""C1511726:1"",""C0205099:1"",""C1563018:1"",""C0205164:1"",""C1293130:2"",""C0542560:10"",""C0205088:2"",""C1279901:1""]"
25959011;"[""C1622990:1"",""C0556981:1"",""C1708943:1"",""C0538238:3"",""C0332185:1"",""C0042153:1"",""C0240417:1"",""C0935882:1"",""C0086582:1"",""C1522326:1"",""C0079925:1"",""C0021493:1"",""C1279038:1"",""C1511726:1"",""C0001779:1"",""C0001554:2"",""C0026661:2"",""C0205245:1"",""C0980221:1"",""C0849355:1"",""C0235957:2"",""C0003765:1"",""C0332454:1"",""C0439230:1"",""C0560435:2"",""C1282927:1"",""C2603343:1"",""C1881903:1"",""C0080089:2"",""C0265268:1"",""C3245505:1"",""C1882115:1"",""C0336789:1"",""C0178566:1"",""C1628982:1"",""C0030552:1"",""C0449445:1"",""C0332173:1"",""C0392756:1"",""C1554184:1"",""C0699759:1"",""C0026809:1"",""C0005615:1"",""C2349214:1"",""C0033684:2"",""C0015295:2"",""C1333667:1"",""C2265913:1"",""C0070338:1"",""C1705232:1"",""C1414083:2"",""C0332174:1"",""C2678062:1"",""C0013264:1"",""C0026882:1"",""C1839839:1"",""C0079259:3"",""C0020564:1""]"
11382191;"[""C0376554:1"",""C1527148:1"",""C2948600:1"",""C1515655:1"",""C1882115:1"",""C1514926:2"",""C0439801:1"",""C0012634:1"",""C0007634:1"",""C1160185:1"",""C0017296:2"",""C1522240:3"",""C0871247:1"",""C0013264:1"",""C0185414:1"",""C1521761:1"",""C0085732:1"",""C0237400:1"",""C0443252:1"",""C0013682:1"",""C0599856:2""]"
23109110;"[""C0004461:1"",""C0332437:3"",""C1522240:1"",""C0006385:1"",""C0036208:1"",""C0806909:1"",""C0381678:2"",""C1517945:1"",""C0013839:1"",""C0439740:1"",""C0205148:1"",""C1518422:1"",""C0003062:1"",""C1514994:1"",""C0004268:1"",""C0376590:1"",""C0332664:1"",""C1883709:2"",""C1533716:1"",""C0442805:1"",""C0332624:1"",""C0220825:1"",""C0205088:1"",""C0205234:1"",""C0027869:6"",""C0205418:1"",""C0700329:1"",""C0237881:1"",""C0443211:1"",""C0224440:1"",""C2717948:1"",""C0333607:2"",""C0018684:1"",""C0013264:1"",""C0026608:1"",""C0547044:1"",""C1522492:1"",""C1515657:1"",""C0687676:1"",""C0443172:2"",""C0581601:1"",""C0582263:1"",""C3714596:1"",""C0242692:1"",""C0026809:1"",""C0549178:1"",""C3537152:1"",""C1522138:1"",""C1839839:4"",""C0205171:2"",""C0543482:1"",""C0332197:1"",""C1519595:1"",""C0079809:1"",""C0206535:3"",""C1625149:1"",""C0010834:1"",""C0026845:1"",""C0027361:1"",""C0449258:1"",""C0034792:2"",""C1414083:1"",""C0439855:1"",""C1280541:1"",""C1704332:1"",""C1883559:1"",""C2603343:1"",""C1511726:2"",""C0205393:1"",""C0237753:1"",""C0260043:3"",""C0012634:1"",""C0750502:1"",""C0026850:1"",""C0205263:2"",""C1280500:1"",""C0205172:1""]"
17478931;"[""C1521871:4"",""C0024264:2"",""C1412382:7"",""C0086582:1"",""C1414083:2"",""C1708726:1"",""C0005712:2"",""C0205307:3"",""C2257086:1"",""C0079399:2"",""C1880720:4"",""C0015295:9"",""C0015576:2"",""C1511760:2"",""C0442711:1"",""C0017337:7"",""C0086142:1"",""C1413336:2"",""C0013938:1"",""C0015780:1"",""C0449851:2"",""C0205448:2"",""C0043381:1"",""C1419864:1"",""C0030705:3"",""C0013264:1"",""C0439822:1"",""C1707478:1"",""C0037179:5"",""C3842583:1"",""C1511790:1"",""C1707520:1"",""C1521828:4"",""C0241889:1"",""C0013935:1"",""C0205171:1"",""C3858758:1"",""C0449438:1"",""C0332149:1"",""C1418504:2"",""C3179033:3"",""C1880274:3"",""C1274040:1"",""C2987623:1"",""C1510438:1""]"
15979033;"[""C0018873:1"",""C0205307:1"",""C0205449:2"",""C1414083:2"",""C0205314:1"",""C0013264:1"",""C0733755:2"",""C0443304:1"",""C3844638:1"",""C0743559:1"",""C0030705:1"",""C0205197:1"",""C0336794:1"",""C0443172:3"",""C0028630:3"",""C0035696:1"",""C2610186:5"",""C0449913:1"",""C0017337:2"",""C0035380:1"",""C0681814:1"",""C0021920:4"",""C2746065:2"",""C0596988:2"",""C1521871:1"",""C1274040:1"",""C0544461:3"",""C0332287:1"",""C0032520:1"",""C0015295:5"",""C0079160:3"",""C0887917:4"",""C3824948:1"",""C0026661:1"",""C2827421:1"",""C2985434:1"",""C1882417:2"",""C0024264:1"",""C1556094:1"",""C0162326:1"",""C0026882:2"",""C1519595:2"",""C1328887:1"",""C0445542:1"",""C0205439:2"",""C0449774:1"",""C0205447:3"",""C0439166:2"",""C0205448:1"",""C1518422:1"",""C0205171:2"",""C1515655:2"",""C1514468:2"",""C1533691:4""]"
20467789;"[""C0012634:1"",""C0005516:1"",""C0007584:2"",""C0332282:1"",""C0439064:1"",""C1518422:1"",""C0205179:1"",""C0015127:1"",""C0036208:1"",""C1514485:1"",""C1521761:2"",""C1417574:1"",""C1417575:2"",""C0001779:1"",""C1301808:1"",""C0205393:1"",""C0026845:8"",""C2945687:4"",""C3245505:2"",""C0205112:1"",""C1274040:1"",""C0596901:1"",""C0016059:1"",""C0599856:5"",""C0333606:1"",""C0231175:1"",""C1517945:1"",""C0026832:1"",""C1417532:2"",""C0282642:1"",""C0013264:1"",""C1335194:2"",""C0392674:1""]"
25988613;"[""C0225828:1"",""C0026845:1"",""C0205469:2"",""C1705938:1"",""C0332197:1"",""C0034754:1"",""C1521840:1"",""C1457887:1"",""C0018787:4"",""C1527148:3"",""C0205224:1"",""C1709630:3"",""C0544665:1"",""C0027540:1"",""C0021368:1"",""C1521991:1"",""C1442065:1"",""C0026848:1"",""C1096775:1"",""C0878544:3"",""C0449445:1"",""C0560435:1"",""C1421412:1"",""C0205171:2"",""C0596235:2"",""C0851285:1"",""C0006675:1"",""C0205234:2"",""C2827774:1"",""C0205263:1"",""C0205447:1"",""C2981279:1"",""C1883708:1"",""C1744691:1"",""C0542341:1"",""C0026882:1"",""C1518422:1"",""C0332324:1"",""C0457385:1"",""C1563738:1"",""C0242611:1"",""C0232164:1"",""C0033684:1"",""C0234958:1"",""C0027552:1"",""C0242692:1"",""C0030705:1"",""C0026237:2"",""C0175996:1"",""C0087111:2"",""C0521116:1"",""C0907533:3"",""C0013264:1"",""C1414083:4"",""C1517945:1"",""C0521324:1"",""C0015295:1"",""C0205172:1"",""C0039796:1"",""C1883709:1"",""C0033972:1"",""C0205225:1"",""C0178719:1"",""C0015127:1"",""C0302189:1"",""C0205210:1"",""C0012634:1"",""C0017337:1"",""C0314603:1"",""C0000768:1"",""C0011065:1"",""C0683525:1""]"
23055315;"[""C0448475:3"",""C1707478:1"",""C3161035:1"",""C0392756:1"",""C0596675:1"",""C2355627:3"",""C0205224:1"",""C1293116:1"",""C1520150:1"",""C0017725:2"",""C0025921:1"",""C1839839:3"",""C0015684:1"",""C0030011:2"",""C0242692:1"",""C0231179:1"",""C0026809:1"",""C1883559:1"",""C3827682:1"",""C0018827:2"",""C0026845:2"",""C0007258:5"",""C0001480:1"",""C0392761:1"",""C0033268:1"",""C0231186:1"",""C0086045:1"",""C1701901:1"",""C3494456:1"",""C1279038:2"",""C0005486:1"",""C1521840:1"",""C2258114:1"",""C1999230:1"",""C0268637:1"",""C0205177:1"",""C0087111:1"",""C0449851:1"",""C1518422:1"",""C0392360:1"",""C0206535:2"",""C0205216:1"",""C1274040:1"",""C2603343:1"",""C0015677:1""]"
19632329;"[""C0087111:2"",""C0205161:1"",""C0026809:1"",""C0023779:1"",""C0031676:1"",""C0206535:2"",""C0225326:2"",""C0026848:1"",""C1522138:1"",""C0332268:1"",""C1959616:1"",""C2349984:2"",""C0332149:1"",""C0231485:1"",""C0282597:2"",""C0542339:1"",""C0022023:1"",""C2603343:1"",""C2348205:1"",""C0678594:1"",""C0025249:1"",""C1520150:1"",""C0599748:1"",""C0013109:1"",""C0456603:2"",""C0040288:1"",""C0033684:1"",""C1555710:1"",""C0205156:1"",""C0029235:1"",""C0205228:1"",""C0750484:1"",""C0205393:1"",""C1522240:1"",""C0444498:1"",""C0031437:1"",""C1414083:1"",""C0333607:2"",""C0115220:1"",""C0442824:1"",""C0456205:1"",""C0013264:1"",""C0205307:1"",""C1517892:1"",""C0242692:1"",""C0599779:1"",""C0043227:1"",""C0150312:1"",""C0205448:1"",""C0442805:2"",""C0332437:2"",""C0600437:1"",""C0026400:1"",""C0012634:1"",""C1964257:1""]"
10645649;"[""C0441889:1"",""C0022885:1"",""C0282111:2"",""C0205145:1"",""C1273870:1"",""C0205246:1"",""C0242821:1"",""C1456613:2"",""C0728831:2"",""C0018896:1"",""C0022877:1"",""C0439849:1"",""C1512888:1"",""C0205410:1"",""C1290905:1"",""C0034866:1"",""C1513384:1"",""C0348080:1"",""C0027361:2"",""C2986411:1"",""C0026531:2"",""C1280519:1"",""C0442824:1"",""C0337810:1"",""C0439064:1"",""C0205250:1"",""C0362060:1"",""C3245505:2"",""C0042153:1"",""C0332306:1"",""C0018684:1"",""C0011900:2"",""C0442805:1"",""C0679006:1"",""C1306597:1"",""C0449719:1"",""C3844638:1"",""C1517331:1"",""C2257086:1"",""C0004268:1"",""C1527148:1"",""C1514917:1"",""C1845118:1"",""C0162791:2"",""C2947996:1"",""C0237881:1"",""C0679560:4"",""C0033414:1"",""C1548787:1"",""C0686907:1"",""C0039796:1"",""C1555015:1"",""C0332183:1"",""C0231220:2"",""C1561607:1"",""C0080048:1"",""C0597198:1"",""C3714763:1"",""C0549177:1"",""C0037179:1"",""C2924406:2""]"
17452219;"[""C0205421:3"",""C0392334:2"",""C1707478:1"",""C0878786:1"",""C0030551:2"",""C0750502:1"",""C0009240:1"",""C0878785:1"",""C2603343:1"",""C0392335:1"",""C0018017:1"",""C0008059:5"",""C1274040:1"",""C0205169:1"",""C0035171:1"",""C0332183:1"",""C0205087:2"",""C2983568:2"",""C0597198:1"",""C2347129:3"",""C0679739:1"",""C0037047:2"",""C0205172:1"",""C0079809:1"",""C1522138:1"",""C0023008:2"",""C2598156:1"",""C1279919:2"",""C1514923:1"",""C0022885:2"",""C1301746:1"",""C0040223:1"",""C0684224:1"",""C0013264:1"",""C2986417:2"",""C3146287:1""]"
23574351;"[""C0917713:1"",""C0015576:2"",""C1864172:1"",""C1705242:2"",""C1511760:1"",""C0426857:1"",""C0205147:4"",""C1517892:1"",""C0205449:2"",""C0026882:1"",""C0017287:2"",""C0008633:1"",""C0079411:1"",""C2745945:1"",""C1518422:1"",""C1279901:1"",""C0936012:1"",""C0007294:2"",""C0016667:3"",""C1414083:1"",""C0331055:1"",""C0012634:1"",""C0205341:1"",""C0034865:1"",""C0678257:1"",""C2825993:1"",""C1414649:3"",""C0441471:1"",""C0392760:1"",""C0015127:1"",""C0017260:1"",""C1136735:1"",""C0037556:1"",""C0018591:1"",""C0870221:2"",""C0332452:1"",""C0231221:2"",""C0439064:1"",""C0205166:1"",""C0020757:2"",""C0205283:1"",""C0376554:1"",""C0750501:1"",""C0205174:1"",""C0332282:1"",""C3494189:1"",""C0205403:1"",""C0079588:1"",""C0332196:1"",""C0032520:1"",""C1514798:1"",""C0043292:2"",""C0919532:1"",""C0205448:1"",""C0332239:1"",""C1420490:2"",""C1520175:1""]"
25125379;"[""C0917713:1"",""C0439064:1"",""C1328735:1"",""C1272706:1"",""C0242692:1"",""C0524528:1"",""C0043210:1"",""C0011581:1"",""C1279919:1"",""C0205455:2"",""C0439603:1"",""C3714756:1"",""C1882071:2"",""C0441833:1"",""C1705938:1"",""C0546881:1"",""C2926606:1"",""C0086287:1"",""C1446409:1"",""C0205250:1"",""C0086582:1"",""C0025353:1"",""C0015780:3"",""C0150312:1"",""C0241889:1"",""C0549183:1"",""C0205453:1"",""C0026850:1"",""C1457887:3"",""C0231220:2"",""C0032687:1"",""C0004936:1"",""C1279901:1"",""C0205450:1"",""C0332257:1"",""C0026062:1"",""C0439234:2"",""C0547044:1"",""C1263846:2"",""C0005586:1"",""C0392760:1"",""C0011900:3"",""C1521970:1"",""C0035168:1"",""C1510829:1"",""C0019425:4"",""C0205451:1"",""C0231335:1"",""C1446377:1"",""C0205145:1"",""C0205447:1"",""C0439509:1"",""C0205319:2""]"
15300778;"[""C0599779:1"",""C0001779:3"",""C1521991:1"",""C0443172:1"",""C0441833:1"",""C3245505:1"",""C0441471:1"",""C0205452:1"",""C0025519:1"",""C0033684:4"",""C1317658:1"",""C2362789:1"",""C1853126:1"",""C0013264:1"",""C0033268:1"",""C0332232:1"",""C0542479:1"",""C0678594:1"",""C0026845:1"",""C0242692:1"",""C1511632:1"",""C0683312:1"",""C1414083:1"",""C0205449:1"",""C3653518:1"",""C0035820:1"",""C0031437:1"",""C1166829:2"",""C0242656:1"",""C1515926:1"",""C0015576:1"",""C0332197:2"",""C0205245:1"",""C0017243:1"",""C0206535:3"",""C0282597:1"",""C0036733:1"",""C0012634:1"",""C0205447:1"",""C0439849:1"",""C0013860:1"",""C1705242:1"",""C0234958:1"",""C0205451:1"",""C3275067:1"",""C0220781:1"",""C2945687:1"",""C0439231:2"",""C1171362:2"",""C1383501:1"",""C0751973:1"",""C0079259:2"",""C0205393:3"",""C0936012:1"",""C0018270:1"",""C1839839:3"",""C0542341:1"",""C3714596:1"",""C1705052:1""]"
15549972;"[""C0013264:1"",""C0439834:1"",""C0439148:1"",""C0205250:1"",""C3842588:3"",""C0719519:1"",""C0376558:1"",""C0516712:1"",""C0030705:3"",""C0042153:1"",""C0449258:1"",""C0543467:1"",""C0024861:1"",""C0032787:1"",""C1882154:1"",""C0430511:1"",""C0021149:1"",""C0035203:1"",""C1511726:1"",""C0868928:1"",""C0332306:1"",""C2945640:1"",""C1279919:1"",""C0445204:1"",""C1274040:1"",""C0521346:1"",""C0680220:1"",""C0038895:1"",""C0036439:1"",""C0205547:1"",""C0006147:1"",""C0237881:1"",""C1707491:1"",""C0553891:1"",""C1882327:1"",""C0185908:1"",""C1705242:1""]"
19194511;"[""C2348205:1"",""C0023216:1"",""C0231330:2"",""C0521346:2"",""C1707491:1"",""C1706907:1"",""C1852220:1"",""C0439603:1"",""C0220825:1"",""C0025360:1"",""C0205307:1"",""C0026882:1"",""C0205197:1"",""C0205164:1"",""C0441835:3"",""C1850620:1"",""C0205549:4"",""C1274040:4"",""C0087136:1"",""C0522505:1"",""C2986815:1"",""C0205352:1"",""C0013264:1"",""C3842588:1"",""C3842590:1"",""C0205195:2"",""C2717879:1"",""C0015295:1"",""C0205421:1"",""C0243161:4"",""C0046370:1"",""C0439793:1"",""C1519941:1"",""C0018704:1"",""C0278060:1"",""C0009240:1"",""C0681890:2"",""C0205103:1"",""C0039796:1"",""C0086143:1"",""C0205225:1"",""C0441837:1"",""C1707391:1"",""C1704332:1"",""C0423900:2"",""C0001779:1"",""C0016884:2"",""C0031437:1"",""C2247561:3"",""C1279919:4"",""C0849355:1"",""C0205210:1"",""C0262405:1"",""C0037791:2"",""C0026777:1"",""C1414083:1"",""C2926606:1"",""C0549183:1"",""C0443131:1"",""C1707478:1"",""C0205393:1"",""C1522577:1"",""C1417650:1"",""C0035363:1"",""C0026845:2"",""C3842589:1"",""C3173575:1"",""C1512016:1"",""C0205189:1"",""C1880497:1"",""C0332268:1"",""C0392335:1"",""C3806166:2"",""C0750502:1"",""C1516050:2"",""C1517942:1"",""C0038317:1"",""C0221099:1"",""C0449820:1"",""C1285573:1"",""C1881878:1"",""C0018787:2"",""C1515364:1"",""C1264637:1"",""C0030705:7""]"
